id,location_type,locatin_disposition,Bo,description,parent_loc_or_org,work_request_approval_profile,owning_org,building,room,position,country,address_1,address_2,address_3,cross_street,city,suburb,state,postal,location_class,main_contact,maintenance_manager,planner,cost_center,rcm_system,environmental_rating,service_condition,duty_cycle,backlog_group,run_to_failure,breaker,runtime_source,tag_number,site_location,point_id,service_area,latitude,longitude,asset_criticality,criticality_reason,gis_id,connected_to_location_id,water_asset_category,land_asset_status,land_ownership_number,take_over_date,take_over_date_source_qt11,take_over_date_source_ccc,land_area_acre,plan_certified_number,plan_pre_computation_number,plan_as_built_number,quit_rent_bill_number,current_rate_of_quit_rent,quit_rent_bill_payment_date,assessment_bill_number,current_rate_Of_assesment,assessment_bill_payment_date,lease_expired_date,remarks,parent_location_name,main_contact_name,maintenance_manager_nam,planner_name,field_1,field_2
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 47,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 48,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 49,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLEET-ASSET-LOCATION,W1AC,W1-GeneralAssetLocation,PRODUCTION-SUNGAI LANGAT 2 WTP 50,001082188986,CM-WR-FS-WTP,FLEET,PEJABAT LOJI SUNGAI LANGAT 2,,,,SOUTH,"JALAN LANGAT CERIA 2, TAMAN LANGAT CERIA,",,,KUALA LANGAT,,SGR,43100,,,FS-WTP-MM1,FS-WTP-SOUTH-P1,101.3140.0511.000.000.000,,,,,,,,,,,,SOUTH,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 10,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 11,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 12,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 13,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 14,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 15,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 16,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 17,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 18,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 19,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 20,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 21,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 22,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 23,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 24,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 25,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 26,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 27,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 28,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 29,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 30,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 31,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 32,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 33,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 34,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 35,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 36,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 37,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 38,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 39,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 40,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 41,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 42,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 43,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 44,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 45,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 46,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 47,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 48,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 49,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 50,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 51,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 52,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 53,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 54,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 55,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 56,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 57,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 58,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 59,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
,LAND LOCATION,W1AC,CM-LandAssetLocation,SIT Test Land Loc 60,771220417128,,LAND,,,,,SUNGAI LANGAT WATER TREATMENT PLANT,,,,CHERAS BATU 9,,SGR,43200,,,,,101.3440.2051.000.000.000,,,,,,W1NO,,,,,,GOMBAK,3.072696,101.785463,9,,WTPHL01,,1,GAZETTE,1234,3/3/2021,3/3/2021,3/3/2021,4.75,2222,9,120,,2025,3/3/2021,,2025,3/3/2021,3/3/2021,,,,,,,
